Month,Grade,Region,Regional_Price,National_Price,Seasonal_Impact,Indonesia_Price_in_USD,Madagascar_Price_in_USD,Tanzania_Price_in_USD,Local_Production_Volume,Local_Export_Volume,Global_Production_Volume,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price
5/1/2023,Clove,Badulla,2006.60,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Kurunegala,2293.20,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Colombo,2080.00,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Gampaha,2190.00,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Kalutara,1904.00,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Galle,2170.00,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Matara,2140.60,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Hambantota,2120.00,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Monaragala,2009.80,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Stem,Kandy,366.00,321.03,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Stem,Matale,394.00,321.03,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Stem,Nuwaraeliya,357.80,321.03,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Stem,Kegalle,334.80,321.03,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Stem,Kurunegala,270.60,321.03,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Stem,Gampaha,279.00,321.03,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Stem,Matara,245.00,321.03,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
6/1/2023,Clove,Kandy,2555.75,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Matale,2463.50,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Nuwaraeliya,2577.00,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Kegalle,2558.00,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Ratnapura,2218.75,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Badulla,1912.50,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Kurunegala,2266.50,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Colombo,2093.75,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Gampaha,2160.00,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Kalutara,1836.25,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Galle,2262.50,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Matara,2336.75,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Hambantota,2358.25,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Clove,Monaragala,2229.00,2273.47,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Stem,Kandy,348.50,314.25,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Stem,Matale,372.00,314.25,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Stem,Nuwaraeliya,382.25,314.25,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Stem,Kegalle,356.00,314.25,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Stem,Kurunegala,251.75,314.25,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Stem,Gampaha,242.50,314.25,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
6/1/2023,Stem,Matara,246.75,314.25,0,7.2,6.25,5.5,0,350,3342,28.19,74.32,301.2612,12,308
7/1/2023,Clove,Kandy,2887.80,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Matale,2988.40,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Nuwaraeliya,2803.00,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Kegalle,2893.00,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Ratnapura,2435.00,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Badulla,2049.80,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Kurunegala,2433.20,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Colombo,2100.00,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Gampaha,2486.00,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Kalutara,1990.00,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Galle,2420.00,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Matara,2612.00,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Hambantota,2556.40,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Clove,Monaragala,2252.20,2493.34,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Stem,Kandy,375.80,339.14,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Stem,Matale,399.20,339.14,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Stem,Nuwaraeliya,394.00,339.14,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Stem,Kegalle,383.20,339.14,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Stem,Kurunegala,290.00,339.14,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Stem,Gampaha,288.00,339.14,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
7/1/2023,Stem,Matara,243.80,339.14,0,7.25,6.3,5.3,0,117,14419,27.94,47.41,319.2903,6.3,306
8/1/2023,Clove,Kandy,3022.50,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Matale,2951.25,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Nuwaraeliya,2853.50,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Kegalle,2941.50,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Ratnapura,2718.75,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Badulla,2189.25,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Kurunegala,2816.75,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Colombo,2375.00,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Gampaha,2490.00,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Kalutara,2195.00,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Galle,2812.50,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Matara,2831.50,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Hambantota,2862.50,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Clove,Monaragala,2533.00,2685.22,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Stem,Kandy,411.25,370.53,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Stem,Matale,457.50,370.53,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Stem,Nuwaraeliya,398.00,370.53,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Stem,Kegalle,372.50,370.53,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Stem,Kurunegala,357.50,370.53,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Stem,Gampaha,307.50,370.53,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
8/1/2023,Stem,Matara,257.00,370.53,0,7.25,6.3,5.1,0,117,15519,28.48,55.7,321.5764,4,341
9/1/2023,Clove,Kandy,2962.25,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Matale,2978.50,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Nuwaraeliya,2782.25,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Kegalle,2924.50,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Ratnapura,2759.25,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Badulla,2214.25,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Kurunegala,2874.75,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Colombo,2312.50,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Gampaha,2535.00,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Kalutara,2423.75,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Galle,2600.00,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Matara,2830.50,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Hambantota,2895.50,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Clove,Monaragala,2412.50,2678.97,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Stem,Kandy,413.00,367.82,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Stem,Matale,405.50,367.82,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Stem,Nuwaraeliya,392.25,367.82,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Stem,Kegalle,366.25,367.82,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Stem,Kurunegala,427.50,367.82,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Stem,Gampaha,323.75,367.82,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
9/1/2023,Stem,Matara,246.50,367.82,0,7.2,6.25,5,0,88,22814,27.73,236.09,322.7693,1.3,351
10/1/2023,Clove,Kandy,2977.00,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Matale,2961.40,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Nuwaraeliya,2850.40,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Kegalle,2726.40,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Ratnapura,2859.80,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Badulla,2186.80,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Kurunegala,2895.40,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Colombo,2532.60,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Gampaha,2640.00,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Kalutara,3173.00,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Galle,2550.00,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Matara,2890.00,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Hambantota,2859.60,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Clove,Monaragala,2279.00,2741.53,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Stem,Kandy,407.20,376.94,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Stem,Matale,408.60,376.94,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Stem,Nuwaraeliya,361.20,376.94,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Stem,Kegalle,389.80,376.94,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Stem,Kurunegala,446.00,376.94,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Stem,Gampaha,350.40,376.94,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
10/1/2023,Stem,Matara,277.32,376.94,0,7.15,6.2,4.9,0,88,34250,27.03,469.81,324.7303,1.5,356
11/1/2023,Clove,Kandy,3023.75,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Matale,2988.25,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Nuwaraeliya,2854.25,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Kegalle,2916.00,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Ratnapura,2843.75,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Badulla,2176.75,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Kurunegala,2878.75,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Colombo,2712.50,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Gampaha,2780.00,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Kalutara,2870.00,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Galle,2775.00,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Matara,2908.75,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Hambantota,2875.25,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Clove,Monaragala,2285.50,2777.75,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Stem,Kandy,417.25,368.32,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Stem,Matale,400.50,368.32,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Stem,Nuwaraeliya,380.75,368.32,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Stem,Kegalle,366.25,368.32,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Stem,Kurunegala,405.00,368.32,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Stem,Gampaha,352.50,368.32,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
11/1/2023,Stem,Matara,257.75,368.32,0,7.2,6.3,5,1475,58,28911,26.85,455.51,328.25,3.4,329
12/1/2023,Clove,Kandy,3118.25,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Matale,3105.75,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Nuwaraeliya,2883.00,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Kegalle,3057.75,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Ratnapura,2931.50,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Badulla,2314.75,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Kurunegala,2920.75,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Colombo,2850.00,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Gampaha,3025.00,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Kalutara,2498.75,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Galle,2875.00,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Matara,3056.25,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Hambantota,2733.25,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Clove,Monaragala,2368.50,2838.46,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Stem,Kandy,416.50,385.61,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Stem,Matale,443.75,385.61,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Stem,Nuwaraeliya,393.75,385.61,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Stem,Kegalle,366.50,385.61,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Stem,Kurunegala,406.25,385.61,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Stem,Gampaha,391.25,385.61,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
12/1/2023,Stem,Matara,281.25,385.61,1,7.25,6.4,5.2,2655,58,17431,26.68,459.58,326.7423,4,358
1/1/2024,Clove,Kandy,3309.80,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Matale,3360.40,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Nuwaraeliya,3213.20,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Kegalle,3259.80,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Ratnapura,2954.20,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Badulla,2331.20,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Kurunegala,3020.20,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Colombo,2770.00,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Gampaha,3008.00,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Kalutara,2825.00,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Galle,3010.00,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Matara,3106.00,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Hambantota,2996.60,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Clove,Monaragala,2259.60,2958.86,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Stem,Kandy,430.40,388.63,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Stem,Matale,443.40,388.63,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Stem,Nuwaraeliya,395.40,388.63,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Stem,Kegalle,374.80,388.63,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Stem,Kurunegala,400.00,388.63,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Stem,Gampaha,377.00,388.63,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
1/1/2024,Stem,Matara,299.40,388.63,1,8,8.2,7.5,1770,159,7935,25.99,235.9,321.1706,6.4,363
2/1/2024,Clove,Kandy,3673.75,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Matale,3696.75,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Nuwaraeliya,3545.00,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Kegalle,3516.25,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Ratnapura,3025.00,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Badulla,2664.50,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Kurunegala,3359.00,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Colombo,2981.25,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Gampaha,3060.00,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Kalutara,3000.00,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Galle,3362.50,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Matara,3336.00,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Hambantota,3295.50,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Clove,Monaragala,2650.00,3226.11,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Stem,Kandy,467.00,402.86,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Stem,Matale,476.25,402.86,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Stem,Nuwaraeliya,398.50,402.86,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Stem,Kegalle,374.75,402.86,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Stem,Kurunegala,350.00,402.86,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Stem,Gampaha,418.75,402.86,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
2/1/2024,Stem,Matara,334.75,402.86,1,8.2,8.4,7.8,0,159,8951,26.66,22.05,312.5801,5.9,363
3/1/2024,Clove,Kandy,3696.75,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Matale,3821.00,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Nuwaraeliya,3601.50,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Kegalle,3683.00,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Ratnapura,3325.00,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Badulla,2845.75,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Kurunegala,3499.75,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Colombo,3181.25,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
