Date,Grade,Region,Regional_Price,Seasonal_Impact,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price,Vietnam_FOB_USD,Vietnam_Harvest_Flag,Urea_Price_USD,India_Domestic_Price,National_Price,Is_Active_Region
2023-08-01,gr1,colombo,1781.75,1,29.04497,170.0,321.5764,4.0,341,4177.724873929961,0,321.5175799224874,500.68670392953584,1915.91,1
2023-09-01,gr1,colombo,1815.75,0,28.280668,561.5,322.7693,1.3,351,4219.120487309203,0,340.24309623286854,549.0200287626267,1925.25,1
2023-10-01,gr1,colombo,1865.2,0,28.51271,544.0,324.7303,1.5,356,4277.375260066503,0,326.0451532635537,524.6557348588033,1935.31,1
2023-11-01,gr1,colombo,1922.0,1,28.902334,496.9,328.25,3.4,329,4173.456561353984,0,313.15370174239996,498.6753013620155,1933.73,1
2023-12-01,gr1,colombo,1837.75,1,29.543356,401.9,326.7423,4.0,358,4218.433665443645,0,329.2165011192446,526.7228992605246,1888.79,1
2024-01-01,gr1,colombo,1800.2,1,30.21271,131.40001,321.1706,6.4,363,4209.704499644916,0,314.95820168992327,514.3168980414241,1891.64,1
2024-02-01,gr1,colombo,1756.5,1,32.46193,35.3,312.5801,5.9,363,4212.19003568856,1,317.48461113955506,513.2175544145992,1809.61,1
2024-03-01,gr1,colombo,1653.25,1,31.903032,81.6,305.665,0.9,363,4222.837660957689,1,326.0672305913618,527.2828059210932,1704.27,1
2024-04-01,gr1,colombo,1552.8,0,31.930666,178.8,299.4232,1.5,333,4177.384684037546,1,326.68741655592515,518.7062278993496,1566.09,1
2024-05-01,gr1,colombo,1441.0,0,30.25142,695.0,299.6923,0.9,317,4185.944985355703,0,298.46657080128756,541.1473661075645,1576.39,1
2024-06-01,gr1,colombo,1441.0,1,29.205667,323.1,303.8121,1.7,317,4286.7981901582625,0,331.12688374989926,525.6201850056361,1576.39,1
2024-07-01,gr1,colombo,1441.0,1,29.019163,311.4,303.7559,2.4,317,4232.359796985137,0,323.43787881549883,503.4360745406953,1576.39,1
2024-08-01,gr1,colombo,1441.0,1,28.590132,355.80002,300.6683,0.5,307,4224.701509314137,0,321.768208721394,508.2814465336449,1576.39,1
2024-09-01,gr1,colombo,1441.0,0,29.242334,286.6,301.1505,-0.5,283,4223.852041361156,0,330.4731770662145,508.94158325265397,1576.39,1
2024-10-01,gr1,colombo,1441.0,0,28.549807,419.2,293.7851,-0.8,283,4196.419937029297,0,303.9342289926132,523.6212548554216,1576.39,1
2024-11-01,gr1,colombo,1441.0,1,29.019001,343.69998,292.0092,-2.1,286,4295.70156769334,0,324.9968511030293,480.62991573123895,1576.39,1
2024-12-01,gr1,colombo,1441.0,1,30.140131,152.3,291.6805,-1.7,286,4196.7930826703505,0,334.5326066332103,496.4765332689044,1576.39,1
2025-01-01,gr1,colombo,1441.0,1,29.570776,256.3,296.1796,-4.0,286,4127.997455870285,0,317.21037069668193,536.5645938036924,1576.39,1
2025-02-01,gr1,colombo,1441.0,1,32.254356,86.600006,296.8034,-4.2,286,4269.213640925526,1,323.27879524159357,512.5628423544267,1576.39,1
2025-03-01,gr1,colombo,1441.0,1,31.320776,86.4,295.909,-2.6,286,4247.038559399411,1,315.8263318639492,502.19364303960253,1576.39,1
2025-04-01,gr1,colombo,1441.0,0,30.597334,177.6,298.5312,-2.0,286,4202.443003516285,1,323.896141773709,553.3813905165266,1576.39,1
2025-05-01,gr1,colombo,1441.0,0,30.241743,276.6,299.4142,-0.7,274,4220.689954872575,0,317.0032335199321,524.4846948907058,1576.39,1
2025-06-01,gr1,colombo,1441.0,1,29.055668,301.3,299.9014,-0.6,274,4170.915954302568,0,315.4269834491321,527.5830623745225,1576.39,1
2025-07-01,gr1,colombo,1441.0,1,28.91271,266.90002,301.1217,-0.3,289,4203.800269570621,0,326.5152199133951,523.7283233948809,1576.39,1
2025-08-01,gr1,colombo,1441.0,1,28.675613,174.09999,301.4891,1.2,289,4206.677045239114,0,315.20507032600756,531.362064102573,1576.39,1
2025-09-01,gr1,colombo,1441.0,0,28.965668,243.90001,302.1955,1.5,283,4216.0848903098,0,320.156183339496,513.5940439092672,1576.39,1
2025-10-01,gr1,colombo,1441.0,0,29.569162,255.80002,302.9987,2.1,277,4169.524389892036,0,307.6747668523149,510.3833242097604,1576.39,1
2025-11-01,gr1,colombo,1441.0,1,29.78487,201.1,302.9987,2.1,277,4184.8765156755935,0,324.69267589808527,539.1340637277132,1576.39,1
2020-01-01,gr1,galle,518.75,1,30.265484,45.3,181.4036,5.7,104,4176.829115359377,0,321.83359919779156,512.9717152857254,581.81,1
2020-02-01,gr1,galle,525.0,1,31.290344,67.3,181.5628,6.2,104,4185.415312510336,1,313.9438446026314,546.8295183106176,533.38,1
2020-03-01,gr1,galle,522.5,1,31.931614,55.300003,185.0567,5.4,104,4217.180914478423,1,310.28385961489346,524.8264386983357,531.11,1
2020-04-01,gr1,galle,497.5,0,30.539999,197.9,193.0854,5.2,104,4250.176644894601,1,320.5701312489708,536.4068802522492,512.35,1
2020-05-01,gr1,galle,502.5,0,29.338064,350.9,187.865,4.0,104,4245.7701058851035,0,322.825799504883,510.25594157610146,515.98,1
2020-06-01,gr1,galle,486.0,1,28.961666,231.40001,185.9545,3.9,104,4220.202542840727,0,325.65509645631545,499.9189080631598,498.81,1
2020-07-01,gr1,galle,481.25,1,28.420322,302.3,185.8487,4.2,104,4229.342854690013,0,320.14688194729194,519.0220563305179,495.04,1
2020-08-01,gr1,galle,548.75,1,28.523548,207.20001,184.8939,4.1,104,4209.231692926615,0,314.3575240134261,489.6671490115842,546.41,1
2020-09-01,gr1,galle,582.5,0,28.013332,333.0,185.0317,4.0,104,4257.92977895037,0,318.0634054072028,509.375714107848,577.39,1
2020-10-01,gr1,galle,540.0,0,28.596128,136.4,184.4379,4.0,104,4157.142122179186,0,321.408862469112,516.2534196318725,562.98,1
2020-11-01,gr1,galle,517.5,1,28.953333,533.2,184.4379,4.1,104,4217.889368017414,0,332.26933223884305,514.2510496119929,551.98,1
2020-12-01,gr1,galle,511.0,1,28.76387,221.1,187.1822,4.2,104,4204.093706969316,0,304.37454143113456,533.3730960951582,543.59,1
2021-01-01,gr1,galle,462.5,1,28.394516,278.8,190.4918,3.0,104,4166.91067676158,0,316.32972160916677,507.92038748061543,522.04,1
2021-02-01,gr1,galle,500.0,1,29.051428,83.799995,194.0665,3.3,104,4164.616526719061,1,321.22670315994793,554.9472639583112,511.54,1
2021-03-01,gr1,galle,596.0,1,30.089676,170.6,196.9825,4.1,104,4209.952984778673,1,330.80048065714647,538.2272544434944,608.51,1
2021-04-01,gr1,galle,658.3333333333334,0,29.638332,78.299995,197.423,3.9,104,4165.354520236967,1,309.3760647185312,515.755820601977,684.43,1
2021-05-01,gr1,galle,633.3333333333334,0,29.426773,326.9,199.5847,4.5,111,4265.273940357716,0,313.92178012905566,494.256728628315,671.86,1
2021-06-01,gr1,galle,735.0,1,28.56,256.1,199.8161,5.2,111,4166.141914424395,0,310.96298139269874,506.83503175332305,751.81,1
2021-07-01,gr1,galle,723.75,1,28.454191,343.4,199.9778,5.7,111,4242.882981160101,0,324.8918713014766,492.5665260553907,749.55,1
2021-08-01,gr1,galle,706.6666666666666,1,28.06387,297.40002,200.4965,6.0,111,4224.899914562273,0,325.1310579817608,533.8544551023372,732.83,1
2021-09-01,gr1,galle,769.1666666666666,0,28.286665,293.8,201.9858,5.7,111,4155.079266432582,0,337.10613372581923,480.9779627192275,785.26,1
2021-10-01,gr1,galle,831.6666666666666,0,28.478386,284.40002,201.0899,7.6,111,4225.721941702937,0,336.12278257988646,531.4478062235136,837.68,1
2021-11-01,gr1,galle,997.0,1,28.07,420.10004,201.8582,9.9,111,4252.921224342479,0,319.6296320295159,481.8128782498541,998.1,1
2021-12-01,gr1,galle,1103.75,1,28.896128,122.3,201.399,12.1,121,4153.006010683633,0,316.8094606433338,529.400883747364,1117.54,1
2022-01-01,gr1,galle,1116.25,1,28.817095,89.700005,201.4647,14.2,121,4230.708335002171,0,311.0880777458471,496.91274663534034,1142.21,1
2022-02-01,gr1,galle,1175.0,1,29.6675,109.7,201.7362,15.1,176,4128.887314520116,1,313.8756262535956,513.3842155134489,1160.14,1
2022-03-01,gr1,galle,1478.75,1,29.749353,105.9,255.8081,18.7,176,4167.467871543909,1,329.1915417361,524.445797116017,1460.57,1
2022-04-01,gr1,galle,1775.0,0,29.531666,184.5,319.4404,29.8,289,4228.529933429658,1,316.91965715814257,535.1499029867497,1744.73,1
2022-05-01,gr1,galle,1820.0,0,28.81871,530.3,358.939,39.1,289,4226.490208895764,0,320.0642226981094,520.249986438145,1845.21,1
2022-06-01,gr1,galle,1820.0,1,28.351665,259.1,360.2428,54.6,430,4303.770039932272,0,337.3251499948509,548.7267081141196,1843.43,1
2022-07-01,gr1,galle,1772.5,1,28.31871,213.8,360.8724,60.8,430,4216.924820374721,0,339.5834745422059,521.5919572475208,1805.43,1
2022-08-01,gr1,galle,1795.0,1,27.931614,264.2,360.9983,64.3,430,4218.865024652243,0,331.2605025077217,501.08986240114535,1801.86,1
2022-09-01,gr1,galle,1763.75,0,28.135,183.8,362.3826,69.8,415,4224.050461586836,0,318.4872671634649,518.9219030198852,1767.02,1
2022-10-01,gr1,galle,1795.0,0,27.850967,368.6,363.1484,66.0,430,4203.66589835942,0,327.25095786848,493.1574450302977,1808.95,1
2022-11-01,gr1,galle,1601.0,1,28.668333,192.5,363.394,61.0,420,4200.696464595648,0,322.1329370737294,508.1237718386259,1745.04,1
2022-12-01,gr1,galle,1531.25,1,28.178387,207.50002,363.1652,57.2,420,4161.109165620456,0,289.80487844179174,556.1439328727577,1640.54,1
2023-01-01,gr1,galle,1622.0,1,27.97516,127.1,362.4228,51.7,405,4229.65506289842,0,321.5235487203372,518.5205427281124,1678.93,1
2023-02-01,gr1,galle,1622.0,1,29.160357,164.9,361.9766,50.6,405,4219.956805717604,1,323.9046484992889,511.9384802186994,1678.93,1
2023-03-01,gr1,galle,1623.75,1,29.61871,140.3,329.4709,50.3,325,4220.412637785724,1,326.01206748929116,529.3309062290025,1668.46,1
2023-04-01,gr1,galle,1393.75,0,30.054998,150.4,321.4244,35.3,310,4132.415769719183,1,323.7640952609752,511.72768668740713,1409.21,1
2023-05-01,gr1,galle,1364.0,0,29.30903,205.9,310.1639,25.2,310,4235.387596772774,0,318.0897223739983,510.9090456251311,1414.43,1
2023-06-01,gr1,galle,1273.75,1,28.883333,280.2,301.2612,12.0,308,4116.9519533242,0,307.608929243461,533.2985432460348,1332.7,1
2023-07-01,gr1,galle,1397.0,1,28.80903,265.4,319.2903,6.3,306,4262.787806278676,0,316.82284903243766,526.4594900723533,1460.24,1
2023-08-01,gr1,galle,1897.5,1,29.155806,210.3,321.5764,4.0,341,4173.856998642336,0,303.9233897288194,496.5224007118205,1915.91,1
2023-09-01,gr1,galle,1912.5,0,28.353333,623.4,322.7693,1.3,351,4214.458432195391,0,313.3801782220339,547.5299290003908,1925.25,1
2023-10-01,gr1,galle,1915.0,0,28.255806,471.1,324.7303,1.5,356,4180.614922003201,0,315.299578522405,543.8918444102746,1935.31,1
2023-11-01,gr1,galle,1916.25,1,28.946665,472.7,328.25,3.4,329,4234.094574481315,0,328.9259733829931,558.4073500428852,1933.73,1
2023-12-01,gr1,galle,1781.25,1,29.150967,405.80002,326.7423,4.0,358,4263.922593130365,0,305.4882430994844,505.6178109710163,1888.79,1
2024-01-01,gr1,galle,1800.0,1,29.794514,196.40001,321.1706,6.4,363,4206.648483707344,0,315.12771435886447,492.5428109703787,1891.64,1
2024-02-01,gr1,galle,1725.0,1,32.366207,76.2,312.5801,5.9,363,4243.622866414007,1,337.38899663797577,529.1561121985156,1809.61,1
2024-03-01,gr1,galle,1610.0,1,32.149357,122.1,305.665,0.9,363,4232.136137993377,1,328.87655425873834,523.2097924794696,1704.27,1
2024-04-01,gr1,galle,1455.0,0,31.38,213.5,299.4232,1.5,333,4238.020732807215,1,326.9553775756578,516.9951402240348,1566.09,1
2024-05-01,gr1,galle,1606.25,0,29.792902,645.0,299.6923,0.9,317,4171.44105051086,0,311.3722423595688,508.5650791608788,1576.39,1
2024-06-01,gr1,galle,1606.25,1,29.279999,317.4,303.8121,1.7,317,4175.805708297284,0,314.641985369477,516.8369231125536,1576.39,1
2024-07-01,gr1,galle,1606.25,1,29.331612,252.4,303.7559,2.4,317,4138.711716849883,0,312.4150466529993,535.8635137643736,1576.39,1
2024-08-01,gr1,galle,1606.25,1,28.739677,398.2,300.6683,0.5,307,4166.418831603098,0,336.73452090298537,511.035507673997,1576.39,1
2024-09-01,gr1,galle,1606.25,0,29.144999,290.3,301.1505,-0.5,283,4249.813340972357,0,319.5652305018614,504.35993014977925,1576.39,1
2024-10-01,gr1,galle,1606.25,0,28.723549,303.8,293.7851,-0.8,283,4202.597294290365,0,307.0773730489438,511.7517236356704,1576.39,1
2024-11-01,gr1,galle,1606.25,1,29.17,385.69998,292.0092,-2.1,286,4243.503386534438,0,327.4268241835972,500.12274650330295,1576.39,1
2024-12-01,gr1,galle,1606.25,1,29.710644,199.5,291.6805,-1.7,286,4221.096037711764,0,313.9413917924111,529.6181618549779,1576.39,1
2025-01-01,gr1,galle,1606.25,1,28.59129,336.5,296.1796,-4.0,286,4150.4303825271845,0,323.4005129456889,517.0011856184178,1576.39,1
2025-02-01,gr1,galle,1606.25,1,31.149643,113.6,296.8034,-4.2,286,4242.670777939015,1,317.70200369424805,553.0723453698457,1576.39,1
2025-03-01,gr1,galle,1606.25,1,30.74129,178.3,295.909,-2.6,286,4227.502604951228,1,329.18454443942414,476.07744357800107,1576.39,1
2025-04-01,gr1,galle,1606.25,0,30.146666,242.1,298.5312,-2.0,286,4166.854954122453,1,293.64252260983125,513.5594369101589,1576.39,1
2025-05-01,gr1,galle,1606.25,0,29.957418,237.1,299.4142,-0.7,274,4202.190573598956,0,308.88032974225837,514.7468095936766,1576.39,1
2025-06-01,gr1,galle,1606.25,1,29.35,282.0,299.9014,-0.6,274,4138.802986661887,0,328.48430882205287,472.19391265061125,1576.39,1
2025-07-01,gr1,galle,1606.25,1,29.042902,298.0,301.1217,-0.3,289,4208.468041201804,0,319.9347868477054,520.9861666304045,1576.39,1
2025-08-01,gr1,galle,1606.25,1,28.938063,200.0,301.4891,1.2,289,4247.835115839729,0,321.97292265631205,552.8122912697658,1576.39,1
2025-09-01,gr1,galle,1606.25,0,29.431665,230.8,302.1955,1.5,283,4191.25201216523,0,335.1928392364177,502.7301279007013,1576.39,1
2025-10-01,gr1,galle,1606.25,0,29.554193,236.8,302.9987,2.1,277,4226.484637717836,0,313.03228181570427,518.2381751194185,1576.39,1
2025-11-01,gr1,galle,1606.25,1,30.116957,219.59999,302.9987,2.1,277,4208.028699052493,0,326.124687940136,519.5539943256389,1576.39,1
2020-01-01,gr1,gampaha,575.0,1,32.767258,20.9,181.4036,5.7,104,4176.526280703252,0,323.9180400540255,522.8977566619378,581.81,1
2020-02-01,gr1,gampaha,517.0,1,34.60569,25.0,181.5628,6.2,104,4218.784900917283,1,313.3092726134008,520.0739134369569,533.38,1
2020-03-01,gr1,gampaha,545.5,1,32.909195,76.4,185.0567,5.4,104,4176.96806145201,1,321.8468030586491,469.40879844611396,531.11,1
2020-04-01,gr1,gampaha,533.8666666666667,0,32.15167,175.4,193.0854,5.2,104,4267.812001428541,1,313.5648176961986,507.36844541669336,512.35,1
2020-05-01,gr1,gampaha,522.2333333333333,0,30.49629,307.0,187.865,4.0,104,4159.57531985534,0,314.1692256143106,495.9359828922171,515.98,1
2020-06-01,gr1,gampaha,510.6,1,29.711666,284.1,185.9545,3.9,104,4159.886136538919,0,322.4075317948857,573.86067327961,498.81,1
2020-07-01,gr1,gampaha,504.75,1,29.083385,275.6,185.8487,4.2,104,4270.139715546805,0,313.9021709568062,514.4223321169849,495.04,1
2020-08-01,gr1,gampaha,563.8,1,29.17371,220.6,184.8939,4.1,104,4265.357137714122,0,314.4814185410755,516.819095791999,546.41,1
2020-09-01,gr1,gampaha,587.0,0,28.355,419.7,185.0317,4.0,104,4151.265916488634,0,334.7753008105526,543.5945041672142,577.39,1
2020-10-01,gr1,gampaha,625.0,0,29.275322,117.799995,184.4379,4.0,104,4336.008458329481,0,315.1115057821373,506.64440887062227,562.98,1
2020-11-01,gr1,gampaha,579.25,1,30.075,398.40002,184.4379,4.1,104,4202.9104359223,0,323.01791899819466,478.3177412100282,551.98,1
2020-12-01,gr1,gampaha,533.5,1,29.39629,182.7,187.1822,4.2,104,4188.159069662999,0,320.6699071722487,556.9721766659283,543.59,1
2021-01-01,gr1,gampaha,507.5,1,29.788225,211.8,190.4918,3.0,104,4098.74287066712,0,326.93105607263146,537.5209358505958,522.04,1
2021-02-01,gr1,gampaha,502.75,1,32.124287,15.3,194.0665,3.3,104,4175.788296356687,1,315.17256477817966,550.4201245431876,511.54,1
2021-03-01,gr1,gampaha,629.2,1,31.686613,225.90001,196.9825,4.1,104,4150.924567447602,1,313.31855914461005,492.6336992233438,608.51,1
2021-04-01,gr1,gampaha,673.0,0,31.025,93.299995,197.423,3.9,104,4242.480104851051,1,319.2035860875429,532.0423664078496,684.43,1
2021-05-01,gr1,gampaha,669.3333333333334,0,29.94629,445.5,199.5847,4.5,111,4241.270817449402,0,318.8193147300892,518.1272762252166,671.86,1
2021-06-01,gr1,gampaha,737.5,1,29.06,258.0,199.8161,5.2,111,4155.137281425708,0,324.0373009033661,520.6888202341169,751.81,1
2021-07-01,gr1,gampaha,748.0,1,29.044678,269.1,199.9778,5.7,111,4215.5453782799,0,321.795817819396,528.5097986648046,749.55,1
2021-08-01,gr1,gampaha,736.6666666666666,1,28.599514,267.2,200.4965,6.0,111,4161.349510807227,0,327.0945181713904,520.3680326156688,732.83,1
2021-09-01,gr1,gampaha,788.9583333333333,0,28.826666,293.7,201.9858,5.7,111,4247.521191909303,0,309.3219707842081,518.8682302220021,785.26,1
2021-10-01,gr1,gampaha,841.25,0,29.133387,378.0,201.0899,7.6,111,4192.881025748935,0,318.6255148537231,527.2283463454621,837.68,1
2021-11-01,gr1,gampaha,1007.0,1,28.496666,549.4,201.8582,9.9,111,4151.753826970995,0,306.7997748877929,517.2120559867353,998.1,1
2021-12-01,gr1,gampaha,1096.25,1,31.180162,101.1,201.399,12.1,121,4233.483627441502,0,322.1319662823769,507.9435868843208,1117.54,1
2022-01-01,gr1,gampaha,1115.0,1,32.265648,65.0,201.4647,14.2,121,4194.383597515459,0,328.9683931586553,510.8181937956202,1142.21,1
2022-02-01,gr1,gampaha,1156.25,1,32.979645,47.7,201.7362,15.1,176,4210.173181793361,1,329.53136633913243,530.4428509186787,1160.14,1
2022-03-01,gr1,gampaha,1447.5,1,31.946291,57.699997,255.8081,18.7,176,4130.071621309043,1,337.75310892609514,523.7035107365983,1460.57,1
2022-04-01,gr1,gampaha,1736.6666666666667,0,30.608334,289.0,319.4404,29.8,289,4227.168009618997,1,308.94295331514064,534.4295864751468,1744.73,1
2022-05-01,gr1,gampaha,1897.5,0,29.243063,525.9,358.939,39.1,289,4241.784605603257,0,319.8554772912172,523.6942094956216,1845.21,1
2022-06-01,gr1,gampaha,1897.5,1,29.008333,216.09999,360.2428,54.6,430,4178.950775958987,0,308.0607499360095,505.75558472701897,1843.43,1
2022-07-01,gr1,gampaha,1820.0,1,29.139837,162.3,360.8724,60.8,430,4126.070687711008,0,317.1399577811989,543.4039741839321,1805.43,1
2022-08-01,gr1,gampaha,1830.0,1,28.501127,278.7,360.9983,64.3,430,4151.061814210884,0,323.77100393902185,498.4937521390152,1801.86,1
2022-09-01,gr1,gampaha,1792.5,0,28.906668,164.5,362.3826,69.8,415,4205.469739730244,0,320.8958068125525,512.7707446661203,1767.02,1
2022-10-01,gr1,gampaha,1816.25,0,28.56887,422.2,363.1484,66.0,430,4117.257166406712,0,329.5312504537609,531.48142441788,1808.95,1
2022-11-01,gr1,gampaha,1736.0,1,29.698334,245.0,363.394,61.0,420,4328.667990162493,0,316.9203847036096,528.5663338475048,1745.04,1
2022-12-01,gr1,gampaha,1592.5,1,29.380161,164.79999,363.1652,57.2,420,4181.42795670021,0,333.6065859583865,496.0941247280151,1640.54,1
2023-01-01,gr1,gampaha,1631.6,1,30.293064,116.5,362.4228,51.7,405,4145.946833620005,0,315.90717561886896,488.46007035618004,1678.93,1
2023-02-01,gr1,gampaha,1631.6,1,31.233215,101.5,361.9766,50.6,405,4195.16434440648,1,328.5089796216797,560.9372439143912,1678.93,1
2023-03-01,gr1,gampaha,1635.0,1,31.53016,179.0,329.4709,50.3,325,4209.792262754884,1,315.4981073514859,528.8839665458135,1668.46,1
2023-04-01,gr1,gampaha,1432.5,0,31.81,208.4,321.4244,35.3,310,4129.666945157589,1,304.4624123398394,503.90067038294876,1409.21,1
2023-05-01,gr1,gampaha,1438.0,0,30.310806,210.8,310.1639,25.2,310,4168.6516471106115,0,310.0565062539149,511.76353262072683,1414.43,1
2023-06-01,gr1,gampaha,1363.3333333333333,1,29.579998,326.4,301.2612,12.0,308,4222.959003961422,0,321.01856295261985,509.69563212383514,1332.7,1
2023-07-01,gr1,gampaha,1472.0,1,29.301128,247.1,319.2903,6.3,306,4211.106688581685,0,313.8363859196052,509.96431614376934,1460.24,1
2023-08-01,gr1,gampaha,1866.75,1,29.77855,138.2,321.5764,4.0,341,4272.669223855885,0,311.64857098369976,552.583327298019,1915.91,1
2023-09-01,gr1,gampaha,1887.5,0,28.631666,553.10004,322.7693,1.3,351,4208.3226104106525,0,306.3682599540719,537.588340822748,1925.25,1
2023-10-01,gr1,gampaha,1909.0,0,29.455969,598.1,324.7303,1.5,356,4289.793883654776,0,328.8233306232341,504.86472045968145,1935.31,1
2023-11-01,gr1,gampaha,1906.25,1,29.953333,521.6,328.25,3.4,329,4175.528027874089,0,327.9062559916277,562.4954280603392,1933.73,1
2023-12-01,gr1,gampaha,1898.75,1,30.283386,377.69998,326.7423,4.0,358,4180.333059383632,0,318.72450879622465,515.4504748009318,1888.79,1
2024-01-01,gr1,gampaha,1884.0,1,31.06242,154.7,321.1706,6.4,363,4253.681587492989,0,319.1847732689835,543.8952572375388,1891.64,1
2024-02-01,gr1,gampaha,1770.0,1,34.3919,21.2,312.5801,5.9,363,4171.7960684631635,1,314.0248980530836,527.4012223053791,1809.61,1
2024-03-01,gr1,gampaha,1722.5,1,33.85597,88.5,305.665,0.9,363,4228.48836401161,1,318.1680338127961,520.1435693381588,1704.27,1
2024-04-01,gr1,gampaha,1555.2,0,33.211666,232.5,299.4232,1.5,333,4078.806033668552,1,309.08299123860684,521.4574819603104,1566.09,1
2024-05-01,gr1,gampaha,1482.75,0,30.667257,666.4,299.6923,0.9,317,4289.884326342476,0,330.97152711753694,537.4439400014595,1576.39,1
2024-06-01,gr1,gampaha,1482.75,1,29.718332,338.0,303.8121,1.7,317,4209.895539173132,0,313.70736606307213,477.3480874769033,1576.39,1
